Fecha_generacion,Fecha_evaluacion,Antelacion,Numero_habitaciones_hotel,Numero_habitaciones_bloqueadas,Room_nights_individuales_actuales,Room_nights_grupos_actuales,Precio_actual,Revenue_individual_actual,Revenue_grupos_actual,Precio_competidor1,Precio_competidor2,Precio_competidor3,Cancelaciones,Evento_muy_grande,Evento_grande,Duracion_evento,Horas_sol,Temperatura_minima,Temperatura_maxima,Día_de_la_semana
2022-04-04,2022-04-27,23,100,0,16,6,78,1240.53,427.76,70,86,71,1,0,0,0,8.35,8.04,19.82,Wednesday
2022-04-04,2022-04-28,24,100,0,13,8,77,1004.47,568.85,76,86,73,0,0,0,0,7.2,10.98,18.33,Thursday
2022-04-04,2022-04-29,25,100,0,6,18,82,488.0,1345.92,77,82,77,1,0,0,0,8.28,10.64,21.19,Friday
2022-04-04,2022-04-30,26,100,0,5,23,83,415.33,1757.81,81,76,93,1,0,0,0,8.28,9.86,21.22,Saturday
2022-04-04,2022-05-01,27,100,0,9,20,77,691.8,1414.13,70,77,82,0,0,0,0,8.75,12.24,24.62,Sunday
2022-04-04,2022-05-02,28,100,0,12,4,87,1039.2,318.56,81,82,92,0,0,0,0,9.72,12.16,23.19,Monday
2022-04-04,2022-05-03,29,100,0,13,7,82,1081.6,536.48,80,92,92,0,0,0,0,9.09,12.53,24.2,Tuesday
2022-04-04,2022-05-04,30,100,0,9,6,93,841.2,516.16,101,95,90,0,0,0,0,8.11,12.9,22.02,Wednesday
2022-04-04,2022-05-05,31,100,1,12,7,72,867.2,465.55,79,71,70,2,0,0,0,9.94,13.99,24.79,Thursday
2022-04-04,2022-05-06,32,100,2,5,21,81,408.0,1577.52,91,74,87,0,0,0,0,8.34,12.49,23.78,Friday
2022-04-04,2022-05-07,33,100,0,6,21,83,492.0,1582.56,84,73,77,1,0,0,0,8.98,15.57,23.1,Saturday
2022-04-04,2022-05-08,34,100,0,6,17,83,504.4,1316.25,92,83,90,0,0,0,0,9.18,15.36,23.75,Sunday
2022-04-04,2022-05-09,35,100,0,12,3,85,1028.0,236.6,84,94,87,2,0,0,0,9.91,13.91,22.54,Monday
2022-04-04,2022-05-10,36,100,0,10,8,81,810.67,596.69,83,84,77,3,0,0,0,8.29,13.97,25.77,Tuesday
2022-04-04,2022-05-11,37,100,0,14,9,82,1140.53,674.16,80,84,74,3,0,0,0,8.51,15.28,25.13,Wednesday
2022-04-04,2022-05-12,38,100,0,9,5,76,683.4,349.27,82,71,74,1,0,0,0,8.34,14.62,22.78,Thursday
2022-04-04,2022-05-13,39,100,1,7,20,87,605.27,1590.13,80,93,80,0,0,0,0,9.4,15.93,22.72,Friday
2022-04-04,2022-05-14,40,100,0,5,17,91,452.0,1413.04,87,82,95,1,0,0,0,8.75,14.78,23.67,Saturday
2022-04-04,2022-05-15,41,100,0,11,12,111,1217.33,1221.44,107,101,120,3,0,1,1,9.04,14.61,24.11,Sunday
2022-04-04,2022-05-16,42,100,0,14,6,85,1174.13,462.4,78,78,82,0,0,0,0,8.88,13.45,23.84,Monday
2022-04-04,2022-05-17,43,100,0,10,7,70,704.67,454.07,75,78,64,2,0,0,0,8.6,14.41,25.79,Tuesday
2022-04-04,2022-05-18,44,100,0,8,5,76,613.87,353.27,77,77,85,0,0,0,0,8.85,12.02,24.8,Wednesday
2022-04-04,2022-05-19,45,100,0,13,6,87,1136.2,482.64,80,95,92,3,0,0,0,8.37,13.38,24.73,Thursday
2022-04-04,2022-05-20,46,100,0,5,19,81,406.67,1422.21,87,85,76,4,0,0,0,8.04,12.36,23.86,Friday
2022-04-04,2022-05-21,47,100,0,4,21,91,366.4,1770.72,93,92,97,3,0,0,0,9.59,15.99,24.12,Saturday
2022-04-04,2022-05-22,48,100,0,5,21,82,413.33,1598.24,80,89,87,0,0,0,0,9.33,15.53,24.15,Sunday
2022-04-04,2022-05-23,49,100,0,8,6,86,682.67,470.72,88,78,82,2,0,0,0,8.71,12.32,22.9,Monday
2022-04-04,2022-05-24,50,100,0,7,4,83,584.73,307.57,91,84,82,1,0,0,0,8.76,13.71,25.21,Tuesday
2022-04-04,2022-05-25,51,100,0,7,4,80,562.33,295.73,88,77,80,1,0,0,0,9.71,15.09,25.77,Wednesday
2022-04-04,2022-05-26,52,100,2,7,5,84,585.2,384.4,85,85,76,2,0,0,0,8.54,12.14,23.05,Thursday
2022-04-04,2022-05-27,53,100,0,5,16,88,445.33,1312.43,97,93,90,3,0,0,0,9.34,15.52,25.08,Friday
2022-04-04,2022-05-28,54,100,0,3,10,82,244.2,748.4,79,81,77,1,0,0,0,9.91,12.06,22.4,Saturday
2022-04-04,2022-05-29,55,100,0,4,16,81,325.6,1198.72,86,76,87,1,0,0,0,9.09,14.53,24.94,Sunday
2022-04-04,2022-05-30,56,100,0,7,4,97,680.4,357.76,91,100,103,0,0,0,0,8.53,13.72,22.01,Monday
2022-04-04,2022-05-31,57,100,0,4,8,90,361.87,666.13,88,93,96,1,0,0,0,8.97,12.68,24.22,Tuesday
2022-04-04,2022-06-01,58,100,0,5,4,91,452.33,332.75,90,87,88,0,0,0,0,9.13,18.72,26.1,Wednesday
2022-04-04,2022-06-02,59,100,1,5,6,89,447.0,493.68,90,89,94,0,0,0,0,10.25,19.42,29.68,Thursday
2022-04-04,2022-06-03,60,100,0,3,11,84,254.0,857.41,91,87,84,2,0,0,0,10.79,19.86,28.55,Friday
2022-04-05,2022-04-05,0,100,0,16,7,83,1332.27,536.39,89,79,85,1,0,0,0,7.08,9.66,21.58,Tuesday
2022-04-05,2022-04-06,1,100,0,17,12,73,1241.0,805.92,69,78,72,0,0,0,0,7.89,10.23,18.8,Wednesday
2022-04-05,2022-04-07,2,100,0,17,11,86,1476.73,879.85,96,81,94,2,0,0,0,7.4,9.59,19.46,Thursday
2022-04-05,2022-04-08,3,100,0,11,25,83,910.07,1902.33,86,84,75,2,0,0,0,8.48,11.06,20.15,Friday
2022-04-05,2022-04-09,4,100,0,8,27,83,665.6,2067.12,89,86,77,2,0,0,0,7.95,11.79,19.46,Saturday
2022-04-05,2022-04-10,5,100,0,11,31,84,929.87,2412.21,90,81,89,2,0,0,0,8.94,10.2,21.26,Sunday
2022-04-05,2022-04-11,6,100,0,23,5,85,1971.87,394.67,94,80,92,4,0,0,0,8.3,9.69,19.48,Monday
2022-04-05,2022-04-12,7,100,0,20,7,82,1638.67,527.61,88,81,76,1,0,0,0,8.96,11.38,21.39,Tuesday
2022-04-05,2022-04-13,8,100,0,21,3,100,2093.0,275.0,96,107,92,0,0,1,2,8.21,8.15,19.41,Wednesday
2022-04-05,2022-04-14,9,100,0,19,8,76,1427.53,552.43,71,72,72,2,0,0,0,7.73,10.75,18.75,Thursday
2022-04-05,2022-04-15,10,100,0,9,17,87,787.2,1368.61,86,89,93,4,0,0,0,8.14,8.33,21.8,Friday
2022-04-05,2022-04-16,11,100,0,9,18,86,784.8,1445.76,90,91,95,2,0,0,0,8.78,9.2,19.86,Saturday
2022-04-05,2022-04-17,12,100,0,6,23,82,491.2,1732.05,75,85,84,2,0,0,0,8.64,8.56,18.44,Sunday
2022-04-05,2022-04-18,13,100,0,13,8,76,981.07,555.09,71,81,68,0,0,0,0,7.14,8.76,19.19,Monday
2022-04-05,2022-04-19,14,100,0,17,8,75,1290.87,559.47,82,75,82,1,0,0,0,7.05,8.63,21.08,Tuesday
2022-04-05,2022-04-20,15,100,3,14,8,74,1038.8,546.24,70,72,83,1,0,0,0,7.33,10.54,21.46,Wednesday
2022-04-05,2022-04-21,16,100,0,17,10,79,1348.67,730.13,81,76,85,3,0,0,0,8.82,8.03,21.13,Thursday
2022-04-05,2022-04-22,17,100,0,12,17,84,1003.2,1306.96,82,90,74,4,0,0,0,7.21,10.82,18.32,Friday
2022-04-05,2022-04-23,18,100,0,9,16,82,730.2,1193.17,82,72,79,4,0,0,0,8.22,11.87,18.56,Saturday
2022-04-05,2022-04-24,19,100,0,9,15,79,704.4,1079.2,71,80,75,1,0,0,0,8.1,8.07,18.44,Sunday
2022-04-05,2022-04-25,20,100,3,13,8,84,1100.67,623.57,86,87,89,3,0,0,0,8.9,8.88,21.91,Monday
2022-04-05,2022-04-26,21,100,0,12,6,81,969.6,445.92,89,76,75,0,0,0,0,7.52,9.31,18.88,Tuesday
2022-04-05,2022-04-27,22,100,0,16,6,81,1296.0,447.12,74,80,89,2,0,0,0,8.35,8.04,19.82,Wednesday
2022-04-05,2022-04-28,23,100,0,14,9,69,971.6,574.92,63,77,73,3,0,0,0,7.2,10.98,18.33,Thursday
2022-04-05,2022-04-29,24,100,0,7,17,70,487.67,1089.13,76,61,68,0,0,0,0,8.28,10.64,21.19,Friday
2022-04-05,2022-04-30,25,100,0,5,23,84,419.33,1774.37,80,94,76,0,0,0,0,8.28,9.86,21.22,Saturday
2022-04-05,2022-05-01,26,100,0,9,21,86,778.2,1671.32,88,90,87,1,0,0,0,8.75,12.24,24.62,Sunday
2022-04-05,2022-05-02,27,100,0,13,6,84,1099.8,467.28,90,85,86,2,0,0,0,9.72,12.16,23.19,Monday
2022-04-05,2022-05-03,28,100,0,15,8,74,1107.0,543.04,66,71,82,0,0,0,0,9.09,12.53,24.2,Tuesday
2022-04-05,2022-05-04,29,100,0,10,7,84,834.0,536.76,92,75,76,0,0,0,0,8.11,12.9,22.02,Wednesday
2022-04-05,2022-05-05,30,100,1,14,9,77,1076.13,636.36,83,76,70,1,0,0,0,9.94,13.99,24.79,Thursday
2022-04-05,2022-05-06,31,100,2,4,17,92,366.4,1432.08,99,86,85,1,0,0,0,8.34,12.49,23.78,Friday
2022-04-05,2022-05-07,32,100,0,7,22,81,565.6,1635.04,80,82,78,0,0,0,0,8.98,15.57,23.1,Saturday
2022-04-05,2022-05-08,33,100,0,6,17,88,526.8,1372.92,92,79,90,1,0,0,0,9.18,15.36,23.75,Sunday
2022-04-05,2022-05-09,34,100,0,11,4,86,947.47,317.01,94,89,77,0,0,0,0,9.91,13.91,22.54,Monday
2022-04-05,2022-05-10,35,100,0,10,7,78,784.0,505.12,88,78,74,1,0,0,0,8.29,13.97,25.77,Tuesday
2022-04-05,2022-05-11,36,100,0,13,5,82,1072.93,379.87,81,89,84,4,0,0,0,8.51,15.28,25.13,Wednesday
2022-04-05,2022-05-12,37,100,0,11,5,80,875.6,366.0,84,79,71,2,0,0,0,8.34,14.62,22.78,Thursday
2022-04-05,2022-05-13,38,100,1,7,19,83,587.07,1467.31,93,78,91,1,0,0,0,9.4,15.93,22.72,Friday
2022-04-05,2022-05-14,39,100,0,4,18,81,326.67,1353.36,86,78,89,0,0,0,0,8.75,14.78,23.67,Saturday
2022-04-05,2022-05-15,40,100,0,11,13,106,1157.93,1258.23,102,104,101,4,0,1,1,9.04,14.61,24.11,Sunday
2022-04-05,2022-05-16,41,100,0,10,5,88,884.67,407.13,94,79,98,0,0,0,0,8.88,13.45,23.84,Monday
2022-04-05,2022-05-17,42,100,0,10,7,80,802.67,517.07,85,81,78,0,0,0,0,8.6,14.41,25.79,Tuesday
2022-04-05,2022-05-18,43,100,0,10,7,80,804.67,518.47,79,80,88,0,0,0,0,8.85,12.02,24.8,Wednesday
2022-04-05,2022-05-19,44,100,0,13,5,89,1149.2,406.4,94,83,81,0,0,0,0,8.37,13.38,24.73,Thursday
2022-04-05,2022-05-20,45,100,0,6,19,97,583.2,1699.36,107,96,91,2,0,0,0,8.04,12.36,23.86,Friday
2022-04-05,2022-05-21,46,100,0,5,23,81,404.33,1710.89,75,79,87,2,0,0,0,9.59,15.99,24.12,Saturday
2022-04-05,2022-05-22,47,100,0,6,11,94,560.8,945.41,88,92,94,3,0,0,0,9.33,15.53,24.15,Sunday
2022-04-05,2022-05-23,48,100,0,8,6,82,647.47,446.24,75,83,72,1,0,0,0,8.71,12.32,22.9,Monday
2022-04-05,2022-05-24,49,100,0,8,6,87,701.87,484.64,95,90,87,0,0,0,0,8.76,13.71,25.21,Tuesday
2022-04-05,2022-05-25,50,100,0,8,4,79,635.2,292.32,85,74,84,1,0,0,0,9.71,15.09,25.77,Wednesday
2022-04-05,2022-05-26,51,100,2,10,5,92,920.0,423.2,94,90,92,1,0,0,0,8.54,12.14,23.05,Thursday
2022-04-05,2022-05-27,52,100,0,4,17,87,348.27,1361.81,78,93,91,1,0,0,0,9.34,15.52,25.08,Friday
2022-04-05,2022-05-28,53,100,0,6,17,93,558.8,1456.79,99,86,96,1,0,0,0,9.91,12.06,22.4,Saturday
2022-04-05,2022-05-29,54,100,0,5,20,94,475.67,1752.27,100,102,97,1,0,0,0,9.09,14.53,24.94,Sunday
2022-04-05,2022-05-30,55,100,0,7,5,85,593.6,390.0,89,81,82,2,0,0,0,8.53,13.72,22.01,Monday
2022-04-05,2022-05-31,56,100,0,9,5,88,790.8,404.13,81,85,96,0,0,0,0,8.97,12.68,24.22,Tuesday
2022-04-05,2022-06-01,57,100,0,6,4,78,470.8,288.91,85,77,79,0,0,0,0,9.13,18.72,26.1,Wednesday
2022-04-05,2022-06-02,58,100,1,6,6,79,475.2,437.28,71,86,83,1,0,0,0,10.25,19.42,29.68,Thursday
2022-04-05,2022-06-03,59,100,0,3,15,93,277.8,1277.4,89,94,90,2,0,0,0,10.79,19.86,28.55,Friday
2022-04-05,2022-06-04,60,100,0,3,15,90,274.6,1265.0,98,99,96,1,0,0,0,10.39,16.14,27.23,Saturday
2022-04-06,2022-04-06,0,100,0,18,12,79,1407.6,862.56,77,77,71,3,0,0,0,7.89,10.23,18.8,Wednesday
2022-04-06,2022-04-07,1,100,0,17,11,76,1277.27,759.59,67,68,80,2,0,0,0,7.4,9.59,19.46,Thursday
2022-04-06,2022-04-08,2,100,0,12,26,81,969.6,1932.32,80,76,84,5,0,0,0,8.48,11.06,20.15,Friday
2022-04-06,2022-04-09,3,100,0,7,29,94,649.6,2473.12,89,89,86,3,0,0,0,7.95,11.79,19.46,Saturday
2022-04-06,2022-04-10,4,100,0,12,31,89,1079.2,2567.21,87,98,96,5,0,0,0,8.94,10.2,21.26,Sunday
2022-04-06,2022-04-11,5,100,0,24,6,82,1950.4,448.24,78,84,73,2,0,0,0,8.3,9.69,19.48,Monday
2022-04-06,2022-04-12,6,100,0,20,6,80,1608.0,444.0,78,79,89,4,0,0,0,8.96,11.38,21.39,Tuesday
2022-04-06,2022-04-13,7,100,0,21,3,100,2086.0,274.0,93,94,103,2,0,1,2,8.21,8.15,19.41,Wednesday
2022-04-06,2022-04-14,8,100,0,20,8,79,1580.0,581.44,81,80,76,0,0,0,0,7.73,10.75,18.75,Thursday
2022-04-06,2022-04-15,9,100,0,10,22,85,851.33,1723.33,86,94,77,1,0,0,0,8.14,8.33,21.8,Friday
2022-04-06,2022-04-16,10,100,0,9,22,92,829.8,1866.48,94,89,96,1,0,0,0,8.78,9.2,19.86,Saturday
2022-04-06,2022-04-17,11,100,0,6,26,81,487.2,1942.72,76,83,87,1,0,0,0,8.64,8.56,18.44,Sunday
2022-04-06,2022-04-18,12,100,0,14,7,77,1088.27,501.01,74,86,82,1,0,0,0,7.14,8.76,19.19,Monday
2022-04-06,2022-04-19,13,100,0,19,9,93,1763.2,768.24,87,96,93,1,0,0,0,7.05,8.63,21.08,Tuesday
2022-04-06,2022-04-20,14,100,3,13,6,75,975.0,414.0,84,66,75,1,0,0,0,7.33,10.54,21.46,Wednesday
2022-04-06,2022-04-21,15,100,0,14,8,82,1165.73,613.65,86,89,90,3,0,0,0,8.82,8.03,21.13,Thursday
2022-04-06,2022-04-22,16,100,0,12,19,84,1010.4,1472.12,80,85,90,2,0,0,0,7.21,10.82,18.32,Friday
2022-04-06,2022-04-23,17,100,0,10,18,84,844.0,1398.24,76,91,91,6,0,0,0,8.22,11.87,18.56,Saturday
2022-04-06,2022-04-24,18,100,0,9,22,81,718.8,1614.51,74,76,76,3,0,0,0,8.1,8.07,18.44,Sunday
2022-04-06,2022-04-25,19,100,3,14,8,85,1202.13,632.53,88,88,92,2,0,0,0,8.9,8.88,21.91,Monday
2022-04-06,2022-04-26,20,100,0,11,6,79,863.13,432.88,71,79,79,0,0,0,0,7.52,9.31,18.88,Tuesday
2022-04-06,2022-04-27,21,100,0,16,6,83,1336.53,461.36,79,92,86,3,0,0,0,8.35,8.04,19.82,Wednesday
2022-04-06,2022-04-28,22,100,0,15,9,79,1201.0,663.72,89,75,89,0,0,0,0,7.2,10.98,18.33,Thursday
2022-04-06,2022-04-29,23,100,0,8,16,92,741.87,1365.97,98,95,94,2,0,0,0,8.28,10.64,21.19,Friday
2022-04-06,2022-04-30,24,100,0,6,22,79,480.0,1620.96,83,80,89,1,0,0,0,8.28,9.86,21.22,Saturday
2022-04-06,2022-05-01,25,100,0,9,20,85,765.6,1565.33,86,79,91,1,0,0,0,8.75,12.24,24.62,Sunday
2022-04-06,2022-05-02,26,100,0,12,6,79,962.4,443.28,85,82,88,1,0,0,0,9.72,12.16,23.19,Monday
2022-04-06,2022-05-03,27,100,0,15,6,86,1302.0,479.52,92,89,89,4,0,0,0,9.09,12.53,24.2,Tuesday
2022-04-06,2022-05-04,28,100,0,10,8,72,726.67,535.25,76,81,69,1,0,0,0,8.11,12.9,22.02,Wednesday
2022-04-06,2022-05-05,29,100,1,14,9,87,1204.93,711.96,78,88,81,0,0,0,0,9.94,13.99,24.79,Thursday
2022-04-06,2022-05-06,30,100,2,4,30,77,308.0,2125.2,71,81,79,6,0,0,0,8.34,12.49,23.78,Friday
2022-04-06,2022-05-07,31,100,0,7,22,86,599.67,1733.31,79,80,94,6,0,0,0,8.98,15.57,23.1,Saturday
2022-04-06,2022-05-08,32,100,0,6,15,83,497.2,1143.4,83,84,80,1,0,0,0,9.18,15.36,23.75,Sunday
2022-04-06,2022-05-09,33,100,0,11,4,96,1068.47,357.81,106,94,105,2,0,0,0,9.91,13.91,22.54,Monday
2022-04-06,2022-05-10,34,100,0,11,10,76,841.13,703.87,70,82,83,3,0,0,0,8.29,13.97,25.77,Tuesday
2022-04-06,2022-05-11,35,100,0,15,9,79,1182.0,652.32,85,69,80,1,0,0,0,8.51,15.28,25.13,Wednesday
2022-04-06,2022-05-12,36,100,0,10,5,79,792.0,364.4,83,72,85,2,0,0,0,8.34,14.62,22.78,Thursday
2022-04-06,2022-05-13,37,100,1,7,18,84,588.47,1392.24,88,85,80,3,0,0,0,9.4,15.93,22.72,Friday
2022-04-06,2022-05-14,38,100,0,4,18,85,336.8,1393.2,84,83,76,0,0,0,0,8.75,14.78,23.67,Saturday
2022-04-06,2022-05-15,39,100,0,12,10,113,1359.2,1042.27,118,117,108,2,0,1,1,9.04,14.61,24.11,Sunday
2022-04-06,2022-05-16,40,100,0,12,5,80,970.4,372.33,87,89,77,2,0,0,0,8.88,13.45,23.84,Monday
2022-04-06,2022-05-17,41,100,0,13,5,81,1044.33,369.27,74,88,71,1,0,0,0,8.6,14.41,25.79,Tuesday
2022-04-06,2022-05-18,42,100,0,9,8,79,706.2,577.17,71,83,75,1,0,0,0,8.85,12.02,24.8,Wednesday
2022-04-06,2022-05-19,43,100,0,12,5,87,1039.2,398.2,85,91,79,1,0,0,0,8.37,13.38,24.73,Thursday
2022-04-06,2022-05-20,44,100,0,6,15,86,508.4,1167.8,78,82,79,1,0,0,0,8.04,12.36,23.86,Friday
2022-04-06,2022-05-21,45,100,0,4,19,85,341.07,1490.87,88,82,89,1,0,0,0,9.59,15.99,24.12,Saturday
2022-04-06,2022-05-22,46,100,0,7,22,81,567.93,1642.37,90,73,82,2,0,0,0,9.33,15.53,24.15,Sunday
2022-04-06,2022-05-23,47,100,0,8,5,80,636.27,365.67,74,84,75,1,0,0,0,8.71,12.32,22.9,Monday
2022-04-06,2022-05-24,48,100,0,8,6,80,643.2,444.0,76,85,85,3,0,0,0,8.76,13.71,25.21,Tuesday
2022-04-06,2022-05-25,49,100,0,9,3,80,716.4,219.6,86,75,73,1,0,0,0,9.71,15.09,25.77,Wednesday
2022-04-06,2022-05-26,50,100,2,9,5,80,725.4,371.0,90,76,83,1,0,0,0,8.54,12.14,23.05,Thursday
2022-04-06,2022-05-27,51,100,0,4,14,89,355.73,1145.39,87,87,92,0,0,0,0,9.34,15.52,25.08,Friday
2022-04-06,2022-05-28,52,100,0,5,16,101,508.67,1498.45,108,99,107,1,0,0,0,9.91,12.06,22.4,Saturday
2022-04-06,2022-05-29,53,100,0,3,24,93,280.2,2063.04,95,94,96,2,0,0,0,9.09,14.53,24.94,Sunday
2022-04-06,2022-05-30,54,100,0,4,5,89,354.93,408.07,85,86,92,2,0,0,0,8.53,13.72,22.01,Monday
2022-04-06,2022-05-31,55,100,0,8,6,89,712.53,491.68,84,91,93,2,0,0,0,8.97,12.68,24.22,Tuesday
2022-04-06,2022-06-01,56,100,0,6,5,92,547.2,419.2,82,86,96,0,0,0,0,9.13,18.72,26.1,Wednesday
2022-04-06,2022-06-02,57,100,1,7,7,92,645.4,593.88,87,98,94,0,0,0,0,10.25,19.42,29.68,Thursday
2022-04-06,2022-06-03,58,100,0,4,14,96,383.47,1234.61,105,89,92,3,0,0,0,10.79,19.86,28.55,Friday
2022-04-06,2022-06-04,59,100,0,3,25,94,284.2,2180.33,102,97,94,0,0,0,0,10.39,16.14,27.23,Saturday
2022-04-06,2022-06-05,60,100,0,6,10,106,638.0,978.53,115,102,106,1,1,0,5,9.72,19.98,28.31,Sunday
2022-04-07,2022-04-07,0,100,0,18,11,69,1249.2,702.68,74,75,64,3,0,0,0,7.4,9.59,19.46,Thursday
2022-04-07,2022-04-08,1,100,0,12,26,90,1071.2,2133.73,84,83,92,0,0,0,0,8.48,11.06,20.15,Friday
2022-04-07,2022-04-09,2,100,0,8,30,89,709.33,2446.4,94,83,85,7,0,0,0,7.95,11.79,19.46,Saturday
2022-04-07,2022-04-10,3,100,0,11,29,88,957.73,2320.77,78,79,93,2,0,0,0,8.94,10.2,21.26,Sunday
2022-04-07,2022-04-11,4,100,0,23,5,88,2019.4,403.8,89,86,86,2,0,0,0,8.3,9.69,19.48,Monday
2022-04-07,2022-04-12,5,100,0,18,6,78,1425.6,437.76,85,87,80,0,0,0,0,8.96,11.38,21.39,Tuesday
2022-04-07,2022-04-13,6,100,0,22,3,101,2236.67,280.76,109,106,98,4,0,1,2,8.21,8.15,19.41,Wednesday
2022-04-07,2022-04-14,7,100,0,18,8,82,1472.4,601.92,74,79,90,2,0,0,0,7.73,10.75,18.75,Thursday
2022-04-07,2022-04-15,8,100,0,11,14,79,862.4,1009.12,80,74,74,4,0,0,0,8.14,8.33,21.8,Friday
2022-04-07,2022-04-16,9,100,0,9,20,86,770.4,1574.4,85,81,86,2,0,0,0,8.78,9.2,19.86,Saturday
2022-04-07,2022-04-17,10,100,0,5,23,89,446.33,1889.37,92,85,94,1,0,0,0,8.64,8.56,18.44,Sunday
2022-04-07,2022-04-18,11,100,0,13,7,79,1026.13,508.29,72,84,80,4,0,0,0,7.14,8.76,19.19,Monday
2022-04-07,2022-04-19,12,100,0,20,10,77,1532.0,704.4,70,80,75,3,0,0,0,7.05,8.63,21.08,Tuesday
2022-04-07,2022-04-20,13,100,3,14,6,85,1172.27,461.6,76,83,77,2,0,0,0,7.33,10.54,21.46,Wednesday
2022-04-07,2022-04-21,14,100,0,16,9,82,1315.2,680.76,76,89,84,1,0,0,0,8.82,8.03,21.13,Thursday
2022-04-07,2022-04-22,15,100,0,13,23,88,1139.67,1854.41,80,87,92,2,0,0,0,7.21,10.82,18.32,Friday
2022-04-07,2022-04-23,16,100,0,9,18,80,721.2,1327.2,76,76,90,0,0,0,0,8.22,11.87,18.56,Saturday
2022-04-07,2022-04-24,17,100,0,8,23,86,691.73,1830.49,90,80,95,1,0,0,0,8.1,8.07,18.44,Sunday
2022-04-07,2022-04-25,18,100,3,13,9,80,1048.67,668.4,89,76,85,1,0,0,0,8.9,8.88,21.91,Monday
2022-04-07,2022-04-26,19,100,0,12,5,85,1027.2,394.0,88,84,92,0,0,0,0,7.52,9.31,18.88,Tuesday
2022-04-07,2022-04-27,20,100,0,17,8,82,1412.13,612.05,87,91,84,3,0,0,0,8.35,8.04,19.82,Wednesday
2022-04-07,2022-04-28,21,100,0,13,10,88,1145.73,810.93,84,93,89,2,0,0,0,7.2,10.98,18.33,Thursday
2022-04-07,2022-04-29,22,100,0,8,17,92,732.8,1432.08,84,95,91,0,0,0,0,8.28,10.64,21.19,Friday
2022-04-07,2022-04-30,23,100,0,6,25,81,484.8,1858.0,86,76,78,3,0,0,0,8.28,9.86,21.22,Saturday
2022-04-07,2022-05-01,24,100,0,12,17,83,1000.8,1304.92,81,87,87,7,0,0,0,8.75,12.24,24.62,Sunday
2022-04-07,2022-05-02,25,100,0,12,6,85,1027.2,472.8,84,92,88,4,0,0,0,9.72,12.16,23.19,Monday
2022-04-07,2022-05-03,26,100,0,14,6,83,1159.2,456.96,87,78,81,1,0,0,0,9.09,12.53,24.2,Tuesday
2022-04-07,2022-05-04,27,100,0,11,10,83,911.53,762.27,83,85,79,0,0,0,0,8.11,12.9,22.02,Wednesday
2022-04-07,2022-05-05,28,100,1,12,8,79,947.2,580.91,75,82,79,3,0,0,0,9.94,13.99,24.79,Thursday
2022-04-07,2022-05-06,29,100,2,5,23,90,455.33,1928.93,100,95,91,2,0,0,0,8.34,12.49,23.78,Friday
2022-04-07,2022-05-07,30,100,0,9,18,84,760.2,1399.44,86,85,88,1,0,0,0,8.98,15.57,23.1,Saturday
2022-04-07,2022-05-08,31,100,0,6,14,87,518.0,1111.23,94,79,78,2,0,0,0,9.18,15.36,23.75,Sunday
2022-04-07,2022-05-09,32,100,0,13,4,83,1080.73,305.97,74,88,89,0,0,0,0,9.91,13.91,22.54,Monday
2022-04-07,2022-05-10,33,100,0,11,8,74,822.07,550.51,78,73,82,2,0,0,0,8.29,13.97,25.77,Tuesday
2022-04-07,2022-05-11,34,100,0,15,6,82,1220.0,448.64,74,86,76,1,0,0,0,8.51,15.28,25.13,Wednesday
2022-04-07,2022-05-12,35,100,0,8,4,79,629.87,289.65,75,86,72,3,0,0,0,8.34,14.62,22.78,Thursday
2022-04-07,2022-05-13,36,100,1,8,15,90,710.4,1224.0,88,80,84,1,0,0,0,9.4,15.93,22.72,Friday
2022-04-07,2022-05-14,37,100,0,4,20,87,352.0,1620.8,96,96,84,0,0,0,0,8.75,14.78,23.67,Saturday
2022-04-07,2022-05-15,38,100,0,11,15,101,1105.13,1385.8,105,97,93,1,0,1,1,9.04,14.61,24.11,Sunday
2022-04-07,2022-05-16,39,100,0,12,7,78,922.4,494.39,71,73,73,2,0,0,0,8.88,13.45,23.84,Monday
2022-04-07,2022-05-17,40,100,0,12,7,81,968.0,519.31,78,72,88,3,0,0,0,8.6,14.41,25.79,Tuesday
2022-04-07,2022-05-18,41,100,0,11,7,86,948.2,555.24,86,83,92,2,0,0,0,8.85,12.02,24.8,Wednesday
2022-04-07,2022-05-19,42,100,0,15,8,86,1284.0,629.76,76,91,85,2,0,0,0,8.37,13.38,24.73,Thursday
2022-04-07,2022-05-20,43,100,0,7,18,93,659.4,1561.68,98,102,97,2,0,0,0,8.04,12.36,23.86,Friday
2022-04-07,2022-05-21,44,100,0,5,26,95,477.67,2286.27,93,105,95,3,0,0,0,9.59,15.99,24.12,Saturday
2022-04-07,2022-05-22,45,100,0,7,16,82,570.73,1199.57,78,82,79,2,0,0,0,9.33,15.53,24.15,Sunday
2022-04-07,2022-05-23,46,100,0,9,8,82,742.2,607.25,77,89,87,3,0,0,0,8.71,12.32,22.9,Monday
2022-04-07,2022-05-24,47,100,0,8,5,81,641.07,368.27,71,84,75,0,0,0,0,8.76,13.71,25.21,Tuesday
2022-04-07,2022-05-25,48,100,0,9,3,82,741.6,227.52,80,92,80,0,0,0,0,9.71,15.09,25.77,Wednesday
